,track_id,track_name,artist_name,year,popularity,artwork_url,album_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_url,language,Cluster
2676,45X7n0qvb75Lvlb886HdNv,Waiting for the End,Linkin Park,2010,38,https://i.scdn.co/image/ab67616d0000b273999adfe4ac488ec5b2c5a71b,Waiting for the End,0.0415,0.487,231680.0,0.961,1.15e-06,4.0,0.553,-4.139,1.0,0.132,170.005,4.0,0.323,https://open.spotify.com/track/45X7n0qvb75Lvlb886HdNv,English,2
2677,5vzsVEkzyZX2hVwvwPTg9J,"Njan Ready (From ""Leo (Malayalam)"")","Anirudh Ravichander, L. V. Revanth, Arjun Vijay",2023,22,https://i.scdn.co/image/ab67616d0000b273f67ddd5d89c104dd377ff4a8,"Njan Ready [From ""Leo (Malayalam)""]",0.136,0.75,248182.0,0.813,0.000115,1.0,0.0351,-4.728,1.0,0.194,87.967,4.0,0.585,https://open.spotify.com/track/5vzsVEkzyZX2hVwvwPTg9J,Malayalam,4
2678,6s3GEN8wK0OMzzzZbXj0fu,Hymn for the Weekend - Seeb Remix,"Coldplay, Seeb",2016,66,https://i.scdn.co/image/ab67616d0000b273ac08ece7ad90165ac7d532c4,Hymn for the Weekend (Seeb Remix),0.00868,0.565,212647.0,0.849,4.68e-06,0.0,0.12,-3.516,0.0,0.0517,102.034,4.0,0.427,https://open.spotify.com/track/6s3GEN8wK0OMzzzZbXj0fu,English,4
2679,5zeZDNvVA0QjurArqPmyuV,Aathadi Manasudhan,"Yuvan Shankar Raja, Karthik Raja",2011,29,https://i.scdn.co/image/ab67616d0000b2732dc9ff6fa7f7e1ad91f5e9eb,Kazhugoo (Original Motion Picture Soundtrack),0.198,0.673,310160.0,0.481,0.164,3.0,0.0833,-8.493,0.0,0.0461,160.01,4.0,0.405,https://open.spotify.com/track/5zeZDNvVA0QjurArqPmyuV,Tamil,4
2680,0lV9vfSUbv242tfvr4UJmH,Locked Out of Heaven,Bruno Mars,2024,0,https://i.scdn.co/image/ab67616d0000b273c1c83d0e871347d84d0c1992,Monthly Best Pop Hits - April 2024,0.049,0.726,233478.0,0.699,0.0,5.0,0.309,-4.165,1.0,0.0431,143.994,4.0,0.866,https://open.spotify.com/track/0lV9vfSUbv242tfvr4UJmH,English,4
2681,3VGdfzxOWRdCbx6bfd8rh9,TQG,"KAROL G, Shakira",2023,0,https://i.scdn.co/image/ab67616d0000b273190f911a5b04276826ff2f03,Súper Verano 2023,0.666,0.839,198360.0,0.65,0.0,4.0,0.126,-3.38,0.0,0.212,90.015,4.0,0.7,https://open.spotify.com/track/3VGdfzxOWRdCbx6bfd8rh9,English,4
2682,3WSOg7H2pyzAIouwxE31QH,"Kanadha Kadal (From ""Merry Christmas"") [Tamil]","Pritam, Karthik, Anusha Mani",2024,2,https://i.scdn.co/image/ab67616d0000b2730dcf6579e0b121ad2ca4f69b,Merry Christmas (Tamil) [Original Motion Picture Soundtrack],0.918,0.629,240000.0,0.477,2.39e-06,4.0,0.106,-6.662,0.0,0.0319,127.96,4.0,0.206,https://open.spotify.com/track/3WSOg7H2pyzAIouwxE31QH,Hindi,0
2683,4kbEK7qlASfpYpMm1EQRaR,Corrected Machi,Yuvan Shankar Raja,2004,12,https://i.scdn.co/image/ab67616d0000b2737951c30e638160d24cfd9f3b,Manmadhan (Original Background Score),0.0628,0.271,45400.0,0.659,0.00049,0.0,0.251,-8.391,1.0,0.0434,74.677,4.0,0.553,https://open.spotify.com/track/4kbEK7qlASfpYpMm1EQRaR,Tamil,0
2684,3k6oZXqXFMpjtE8wp8yo07,Kanaa Onru Kanden,"Shankar Mahadevan, Bombay Jayashri",2009,0,https://i.scdn.co/image/ab67616d0000b273b5a44e58401a88a9080f0a4e,Anthoni Yaar,0.397,0.745,328098.0,0.557,0.000999,10.0,0.114,-10.927,0.0,0.0444,87.995,4.0,0.718,https://open.spotify.com/track/3k6oZXqXFMpjtE8wp8yo07,Unknown,4
2685,6osX1A1LlLXSFbRVRRdh7k,Mosley Addresses Shoreditch,Daniel Pemberton,2010,0,https://i.scdn.co/image/ab67616d0000b2734f49e3add575d86ff58a3199,Upstairs Downstairs: Original Soundtrack From The BBC TV Series,0.855,0.187,114463.0,0.211,0.967,0.0,0.0982,-15.501,0.0,0.0389,89.741,3.0,0.0301,https://open.spotify.com/track/6osX1A1LlLXSFbRVRRdh7k,English,3
2686,385S3ZESpXcOfPFJJDD0h3,Papercut - Live,Linkin Park,2003,44,https://i.scdn.co/image/ab67616d0000b273f7f5f22132802485e8e0034d,Live in Texas,0.00148,0.445,186160.0,0.997,0.0,1.0,0.791,-3.907,0.0,0.346,149.956,4.0,0.318,https://open.spotify.com/track/385S3ZESpXcOfPFJJDD0h3,English,2
2687,2pSJ05PI8zU1m5WZmBDusX,JULIETTE,SHINee,2011,7,https://i.scdn.co/image/ab67616d0000b273668ae3afe2efc99777a17908,The Best 3,0.156,0.69,206147.0,0.92,0.0,11.0,0.31,-2.842,0.0,0.101,109.0,4.0,0.68,https://open.spotify.com/track/2pSJ05PI8zU1m5WZmBDusX,Korean,4
2688,3S6lGRgww1qI2j7qxlyPdC,Somebody To Love,Justin Bieber,2021,12,https://i.scdn.co/image/ab67616d0000b273c00df515dd6978d7c2b50563,Sing Along Bangers,0.00281,0.712,221747.0,0.881,0.0,5.0,0.319,-4.289,0.0,0.0274,129.913,4.0,0.617,https://open.spotify.com/track/3S6lGRgww1qI2j7qxlyPdC,English,4
2689,1XFfcqhDTB1VUWn4WPDMZx,Inthalo Yennenni Vinthalo,Javed Ali,2021,3,https://i.scdn.co/image/ab67616d0000b2738f28eb3ce98384daadb896e9,Gol Maal 2020,0.672,0.657,178692.0,0.652,0.101,5.0,0.18,-7.628,0.0,0.0296,87.983,4.0,0.591,https://open.spotify.com/track/1XFfcqhDTB1VUWn4WPDMZx,Hindi,0
2690,6UqmrP2rsYnyCIHgq7qu9Z,Ambilikkalayum,"Ilaiyaraaja, K. S. Chithra",1989,0,https://i.scdn.co/image/ab67616d0000b2736253f951344943a7b98edbdc,Adharvam (Original Motion Picture Soundtrack),0.609,0.573,243644.0,0.458,2.18e-06,6.0,0.345,-4.029,1.0,0.0272,130.58,1.0,0.275,https://open.spotify.com/track/6UqmrP2rsYnyCIHgq7qu9Z,Tamil,0
2691,7BMhiMKr7o73jFjuvSbpg6,Ae Dil Hai Mushkil - Sped Up,"Pritam, Arijit Singh, Bollywood Sped Up",2024,35,https://i.scdn.co/image/ab67616d0000b273ceb85020933885221bd5f8b3,Ae Dil Hai Mushkil (Sped Up),0.754,0.426,216636.0,0.641,1.89e-06,6.0,0.15,-5.644,0.0,0.0726,77.009,4.0,0.363,https://open.spotify.com/track/7BMhiMKr7o73jFjuvSbpg6,Hindi,0
2692,5HG7E9AgMlPTSUdmwsgFGv,Enthan Vaazhkaiyin,"Ilaiyaraaja, Mano, Panchu Arunachalam",1993,25,https://i.scdn.co/image/ab67616d0000b2733dc33ce679780ad8504d2eda,Chinna Kannamma - Original Motion Picture Soundtrack,0.839,0.777,300279.0,0.485,0.0,11.0,0.281,-10.276,0.0,0.0344,107.926,4.0,0.89,https://open.spotify.com/track/5HG7E9AgMlPTSUdmwsgFGv,Tamil,0
2693,0o8ow2JDuzmrhcR39zDORW,Theme Variation Demo,Blake Neely,2015,0,https://i.scdn.co/image/ab67616d0000b2736f1e7343d81413ed6c56db09,The Wedding Date: The Reception Edition,0.877,0.585,94667.0,0.226,0.962,0.0,0.119,-19.951,1.0,0.0426,75.093,3.0,0.267,https://open.spotify.com/track/0o8ow2JDuzmrhcR39zDORW,English,3
2694,3zT5acVDytFEAVPz6iDWBL,Kadhalikum Pennin,"A.R. Rahman, S. P. Balasubrahmanyam, Udit Narayan, S.P.B. Pallavi",1994,35,https://i.scdn.co/image/ab67616d0000b273febcdd130f5d5c28c0e6b04f,Kadhalan (Original Motion Picture Soundtrack),0.00272,0.845,292827.0,0.292,0.000343,5.0,0.0497,-12.805,0.0,0.0706,77.022,4.0,0.685,https://open.spotify.com/track/3zT5acVDytFEAVPz6iDWBL,Unknown,4
2695,6jM0Up1lRdYMnEchntoahH,"Anbil Avan (From ""Vinnathaandi Varuvaayaa"")","A.R. Rahman, Devan Ekambaram, Chinmayi",2018,4,https://i.scdn.co/image/ab67616d0000b273a0fde3f362335448231858b9,A.R. Rahman Essentials (Rediscover),0.231,0.731,251973.0,0.901,0.0254,8.0,0.0577,-5.881,1.0,0.0308,133.039,4.0,0.944,https://open.spotify.com/track/6jM0Up1lRdYMnEchntoahH,Unknown,4
2696,3JihDkqRM0Ft8V6kgvQ5xM,Rail Aaraaroo - Rainy Lofi,"Pradeep Kumar, Shreya Ghoshal, D. Imman, Yugabharathi, The Independeners",2024,9,https://i.scdn.co/image/ab67616d0000b273ac8efa8df901e0337d931e98,Rail Aaraaroo (Rainy Lofi),0.658,0.589,111102.0,0.694,0.0,7.0,0.241,-4.592,1.0,0.039,80.038,4.0,0.407,https://open.spotify.com/track/3JihDkqRM0Ft8V6kgvQ5xM,Tamil,0
2697,0vaXubiILmRM5ZJxJkB4Wj,L-Ewwel Banda,Soċjetà Mużikali Madonna tal-Ġilju,2022,0,https://i.scdn.co/image/ab67616d0000b2739098b7daaf67b8e9be778418,Marċi Brijużi - Volume 6 - 2014,0.161,0.814,270048.0,0.651,4.32e-06,5.0,0.108,-8.424,1.0,0.0303,124.904,4.0,0.494,https://open.spotify.com/track/0vaXubiILmRM5ZJxJkB4Wj,English,4
2698,2QrGkx6v6fZDD8JSyJkW1X,"Guzarish (From ""Ghajini"")",Javed Ali,2020,14,https://i.scdn.co/image/ab67616d0000b273c3b01eb89e34e1f2838e425a,Feel-Good Tum Jo Aaye,0.098,0.568,327030.0,0.74,0.0,9.0,0.116,-7.682,0.0,0.063,169.966,4.0,0.615,https://open.spotify.com/track/2QrGkx6v6fZDD8JSyJkW1X,Hindi,4
2699,2sjCp3Bmocn5O99CfIgwwE,Ae Bulley,"A.R. Rahman, Nakul Abhyankar",2024,27,https://i.scdn.co/image/ab67616d0000b273373b2e9e5e100b1f10cadd83,Lal Salaam (Telugu) [Original Motion Picture Soundtrack],0.0164,0.822,280333.0,0.668,0.0,9.0,0.0841,-8.101,0.0,0.117,90.015,4.0,0.649,https://open.spotify.com/track/2sjCp3Bmocn5O99CfIgwwE,Telugu,4
2700,1Q721hKWE6cqI12aameloT,Ivan Kattil Nattu,"Yuvan Shankar Raja, Clinton Cerejo, Andal, MOVA",2006,20,https://i.scdn.co/image/ab67616d0000b273843762c2a99cdb28992e7c34,Kalvanin Kadhali (Original Motion Picture Soundtrack),0.0661,0.804,266307.0,0.913,0.271,1.0,0.166,-6.13,1.0,0.105,134.97,4.0,0.679,https://open.spotify.com/track/1Q721hKWE6cqI12aameloT,Tamil,4
2701,1lm5JrtPJhPNLQ5gOLi3xD,Awakening Danger,Daniel Alexis Pemberton,2010,0,https://i.scdn.co/image/ab67616d0000b2733194c3e812efeff8853b77c1,Barbarian Conquest,0.369,0.198,48080.0,0.536,0.941,8.0,0.12,-13.742,1.0,0.0382,94.474,4.0,0.105,https://open.spotify.com/track/1lm5JrtPJhPNLQ5gOLi3xD,English,3
2702,2COliZ9CPUSyAW8WDRnK1o,I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",2022,10,https://i.scdn.co/image/ab67616d0000b27399a2fdbc50b138f6f2cb8859,Dawn FM (Alternate World),0.0823,0.724,263642.0,0.86,0.0,0.0,0.319,-5.455,1.0,0.187,109.917,4.0,0.781,https://open.spotify.com/track/2COliZ9CPUSyAW8WDRnK1o,English,4
2703,364dI1bYnvamSnBJ8JcNzN,Intentions,"Justin Bieber, Quavo",2020,68,https://i.scdn.co/image/ab67616d0000b27308e30ab6a058429303d75876,Intentions,0.317,0.811,212869.0,0.553,0.0,9.0,0.105,-6.644,1.0,0.0552,148.014,4.0,0.86,https://open.spotify.com/track/364dI1bYnvamSnBJ8JcNzN,English,4
2704,5IQjwYsK9blCXDfaKi5MYq,"Jee Ve Sohaneya (From ""Jab Harry Met Sejal"")","Pritam, Nooran Sisters",2017,24,https://i.scdn.co/image/ab67616d0000b273d3e58c886b4493767048742d,Jee Ve Sohaneya,0.366,0.517,249375.0,0.691,2.49e-05,2.0,0.151,-3.651,1.0,0.0566,80.059,4.0,0.654,https://open.spotify.com/track/5IQjwYsK9blCXDfaKi5MYq,Hindi,4
2705,5sXnOB5M9OqMDsrBq7c2Qx,Feather Theme (From “Forrest Gump”),"Alan Silvestri, Cincinnati Pops Orchestra, Erich Kunzel, Steven Reineke",1997,4,https://i.scdn.co/image/ab67616d0000b273f6d418da0374fcda5220f272,The Nature of America: A Musical Impression,0.953,0.43,151840.0,0.00986,0.747,7.0,0.053,-33.019,1.0,0.0341,112.073,4.0,0.102,https://open.spotify.com/track/5sXnOB5M9OqMDsrBq7c2Qx,English,3
2706,3sKMsIHyZdChnwFpiwNBRd,Thenmadurai Vaigai Nadhi - Sad,"Ilaiyaraaja, Malaysia Vasudevan",1988,27,https://i.scdn.co/image/ab67616d0000b273de6edba856e3514984962305,Dharmathin Thalaivan (Original Motion Picture Soundtrack),0.971,0.654,393133.0,0.256,0.00266,9.0,0.132,-13.917,0.0,0.171,133.264,4.0,0.478,https://open.spotify.com/track/3sKMsIHyZdChnwFpiwNBRd,Tamil,0
2707,55PMU8FFFgAHdK7Xnj3gQi,Rich Rich,"Santhosh Narayanan, Santhosh Hariharan",2022,4,https://i.scdn.co/image/ab67616d0000b27315ae8e13ee5c06f356c01588,Maha Purusha (Original Motion Picture Soundtrack),0.222,0.866,186383.0,0.556,0.0,4.0,0.0848,-5.64,0.0,0.259,94.016,4.0,0.578,https://open.spotify.com/track/55PMU8FFFgAHdK7Xnj3gQi,Unknown,4
2708,16wBGLCkxgvryoZX4LKZTQ,"Merry Christmas, Happy Holidays","Veit Renn, JC Chasez, Justin Timberlake, Vincent Paul Degiorgio, *NSYNC",2023,0,https://i.scdn.co/image/ab67616d0000b2736900fabc7e2e538a58c752d1,Throwback Christmas: 90s Holiday Songs,0.0751,0.647,252844.0,0.86,0.0,5.0,0.888,-8.199,1.0,0.0419,105.016,4.0,0.758,https://open.spotify.com/track/16wBGLCkxgvryoZX4LKZTQ,English,2
2709,6RlLT2inT5c5VahF22SAyj,Sacrifice (Remix) (feat. Swedish House Mafia),"The Weeknd, Swedish House Mafia",2022,20,https://i.scdn.co/image/ab67616d0000b2737f3ca7138dab8817912430c9,Dawn FM (Alternate World),0.0312,0.774,238033.0,0.742,5.03e-05,6.0,0.0907,-7.391,0.0,0.0784,122.028,4.0,0.677,https://open.spotify.com/track/6RlLT2inT5c5VahF22SAyj,English,4
2710,6WzHTHRLXRsynoIr3mAcKr,Come Back Again (Inst.),INFINITE,2014,2,https://i.scdn.co/image/ab67616d0000b273bb71e55c8732feb9e7e4c11c,The Origin,0.000692,0.765,188813.0,0.908,0.712,1.0,0.334,-5.012,1.0,0.0508,120.016,4.0,0.705,https://open.spotify.com/track/6WzHTHRLXRsynoIr3mAcKr,Korean,4
2711,5PCdkbHYacEdWbZRRPopmM,Tiptoe,Imagine Dragons,2012,42,https://i.scdn.co/image/ab67616d0000b273a8f95e7f840c11edfa6cc3bd,Night Visions (Deluxe),0.00157,0.527,193000.0,0.82,1.88e-05,6.0,0.0882,-5.855,1.0,0.0325,120.041,4.0,0.25,https://open.spotify.com/track/5PCdkbHYacEdWbZRRPopmM,English,4
2712,4pl9GA5t52jRPo23hVeHtN,Aaha Yehi Hai,"Deva, Gopal, Sujatha",1997,5,https://i.scdn.co/image/ab67616d0000b273d4bbd13b56a6e2913391ec71,Aahaa (Original Motion Picture Soundtrack),0.0989,0.864,314175.0,0.597,6.12e-06,7.0,0.356,-12.568,1.0,0.0885,130.013,4.0,0.513,https://open.spotify.com/track/4pl9GA5t52jRPo23hVeHtN,Tamil,4
2713,1hA697u7e1jX2XM8sWA6Uy,Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",2022,71,https://i.scdn.co/image/ab67616d0000b273b85b4e8fb6ba961aedfde386,Bhediya (Original Motion Picture Soundtrack),0.803,0.586,261702.0,0.562,5.52e-06,9.0,0.063,-7.399,1.0,0.0267,93.982,4.0,0.436,https://open.spotify.com/track/1hA697u7e1jX2XM8sWA6Uy,Hindi,0
2714,6eJbjaoLRlfwrfWpeS6alF,Life Of The Party,The Weeknd,2011,54,https://i.scdn.co/image/ab67616d0000b273e01c2631218e2de27765b7d5,Thursday (Original),0.00294,0.596,296286.0,0.553,0.00148,2.0,0.595,-7.96,1.0,0.0269,138.107,4.0,0.516,https://open.spotify.com/track/6eJbjaoLRlfwrfWpeS6alF,English,2
2715,1YwiaLPhMFrtfB1BZgejCX,Iyley Iyley,"Yuvan Shankar Raja, Vijay Prakash",2010,33,https://i.scdn.co/image/ab67616d0000b2733df6572025d0f202bc31922e,Boss n' Baskaran (Original Motion Picture Soundtrack),0.0162,0.794,304421.0,0.692,0.00192,7.0,0.377,-6.118,0.0,0.0536,95.013,4.0,0.552,https://open.spotify.com/track/1YwiaLPhMFrtfB1BZgejCX,Tamil,4
2716,3e1bXNDPhmsuog5NqJBA2p,"End Title - From ""Driving Miss Daisy""","Hans Zimmer, The City of Prague Philharmonic Orchestra, Nicholas Charles Raine",2008,14,https://i.scdn.co/image/ab67616d0000b27303cc7f71a4564f9c20016d27,Film Music of Hans Zimmer - Vol.1,0.399,0.437,295907.0,0.332,0.801,0.0,0.0823,-9.505,1.0,0.0297,134.881,4.0,0.119,https://open.spotify.com/track/3e1bXNDPhmsuog5NqJBA2p,English,3
2717,7462aKYSv8qUGxV9lDEHmP,Kanneeraattil Chanjaadi,Vijay Yesudas,2018,27,https://i.scdn.co/image/ab67616d0000b273b8acd3e6bcbe7b1a8deae856,Abrahaminte Santhathikal (Original Motion Picture Soundtrack),0.898,0.381,227816.0,0.316,0.000922,7.0,0.0909,-11.426,1.0,0.0285,180.015,4.0,0.271,https://open.spotify.com/track/7462aKYSv8qUGxV9lDEHmP,Unknown,0
2718,7tQOcksOQXIlXH6SDvm764,Undi The Condi,"Pritam, Shaan, Aditi Singh Sharma",2011,4,https://i.scdn.co/image/ab67616d0000b27302f267a714bb0a2260e8d60d,Always Kabhi Kabhi,0.393,0.767,219359.0,0.913,0.0,3.0,0.269,-4.8,1.0,0.0793,109.99,4.0,0.817,https://open.spotify.com/track/7tQOcksOQXIlXH6SDvm764,Hindi,4
2719,1bMil4IlVdTeCWdA2lb8qf,Tariq's Plea,Ramin Djawadi,2010,10,https://i.scdn.co/image/ab67616d0000b273360d5f1b43c3a1312dbb2924,Medal of Honor (EA Games Soundtrack),0.38,0.53,247600.0,0.358,0.75,7.0,0.0971,-14.438,0.0,0.053,125.022,3.0,0.0918,https://open.spotify.com/track/1bMil4IlVdTeCWdA2lb8qf,English,3
2720,50mztkRT06dRg7z3iHNYEq,Muthumani Ther Irukk,"Pulamaipithan, Mano, Ilaiyaraaja, S. Janaki",1993,0,https://i.scdn.co/image/ab67616d0000b2737d0807c86760b9bbedd8bd1a,Amaithi Padai (Original Motion Picture Soundtrack),0.71,0.739,310840.0,0.489,0.0,9.0,0.069,-9.118,1.0,0.0618,139.408,3.0,0.785,https://open.spotify.com/track/50mztkRT06dRg7z3iHNYEq,Tamil,0
2721,1bTURxfeGRho1Dm52ntk6g,Kanna Ne Ennum,"Yuvan Shankar Raja, Unni Menon, Vijita",2007,0,https://i.scdn.co/image/ab67616d0000b2734bcb40b57e9244e1c869120d,Aarodum Parayaruthe (Original Motion Picture Soundtrack),0.248,0.679,239920.0,0.776,0.0,1.0,0.599,-8.466,1.0,0.301,104.205,4.0,0.618,https://open.spotify.com/track/1bTURxfeGRho1Dm52ntk6g,Tamil,2
2722,4SS4VqrmRAX3kU3GCJdyj4,Locked Out of Heaven,Bruno Mars,2024,2,https://i.scdn.co/image/ab67616d0000b273bb0217fb3cc959ac4ab1ee93,"Fiesta, mar y sol",0.049,0.726,233478.0,0.699,0.0,5.0,0.309,-4.165,1.0,0.0431,143.994,4.0,0.866,https://open.spotify.com/track/4SS4VqrmRAX3kU3GCJdyj4,English,4
2723,4HQcJua3wHJLvBvc3gKJTr,The City - Live at the Bedford,Ed Sheeran,2014,28,https://i.scdn.co/image/ab67616d0000b2732fec3ad10ab2f3a637e7a127,5,0.545,0.602,307760.0,0.8,0.0,7.0,0.656,-5.91,1.0,0.0734,109.921,4.0,0.81,https://open.spotify.com/track/4HQcJua3wHJLvBvc3gKJTr,English,2
2724,0duBQlIztFTirhFda2IzT3,Cyclist's Ryhthm,A.R. Rahman,2012,0,https://i.scdn.co/image/ab67616d0000b2738b5b5c387f448ca808041876,Perfect 10: AR Rahman - The Spirit of Music,0.046,0.596,179400.0,0.241,0.0255,4.0,0.0708,-16.091,1.0,0.137,155.745,4.0,0.186,https://open.spotify.com/track/0duBQlIztFTirhFda2IzT3,Unknown,0
2725,2a8IGnUEuoCJegv35SP2hH,Deva Mere,Mohit Chauhan,2022,12,https://i.scdn.co/image/ab67616d0000b273a7b4feb93e510ffbf5b575f6,Saanjh,0.609,0.366,258713.0,0.395,0.0012,7.0,0.104,-10.51,1.0,0.0298,74.953,4.0,0.485,https://open.spotify.com/track/2a8IGnUEuoCJegv35SP2hH,Hindi,0
2726,7GVK3XtShi9tKmnUUAnx8F,"Nashe Si Chadh Gayi (From ""Befikre"")",Arijit Singh,2019,6,https://i.scdn.co/image/ab67616d0000b27331490c07d0262d820d1940a9,Summer Superhits,0.113,0.8,238289.0,0.779,0.0,4.0,0.206,-5.515,0.0,0.0553,96.948,4.0,0.266,https://open.spotify.com/track/7GVK3XtShi9tKmnUUAnx8F,Hindi,4
2727,5eihw1Gfv0fLCipWtuHgew,"Moongil Thottam (From ""Kadal"")","A.R. Rahman, Abhay Jodhpurkar, Harini",2016,2,https://i.scdn.co/image/ab67616d0000b273a77a363b95c9fa2f02375522,Best of Bollywood & Tamil,0.891,0.501,275093.0,0.371,0.000114,7.0,0.101,-11.093,1.0,0.0291,129.871,3.0,0.286,https://open.spotify.com/track/5eihw1Gfv0fLCipWtuHgew,Unknown,0
2728,2wQffOv61pbhxyTvSL5n8o,In the Garden,Jeremiah and Andrea Wise,2020,0,https://i.scdn.co/image/ab67616d0000b27355e66870041124e678c17d6e,In the Garden,0.759,0.322,251912.0,0.213,0.0,9.0,0.244,-11.028,1.0,0.0277,102.699,3.0,0.331,https://open.spotify.com/track/2wQffOv61pbhxyTvSL5n8o,Unknown,0
2729,0I6hSdJcj2TKscyOaZV2Cx,Through Clouds,The Daniel Pemberton TV Orchestra,2003,2,https://i.scdn.co/image/ab67616d0000b2730f34e091d76d2e75deddafe6,TVPOPMUZIK,0.0532,0.415,147187.0,0.259,0.248,5.0,0.125,-14.812,0.0,0.0353,77.991,4.0,0.0997,https://open.spotify.com/track/0I6hSdJcj2TKscyOaZV2Cx,English,3
2730,0VAogJN1xsfQ5sQJMochQA,Om Namo,"Shankar Mahadevan, S.Mahalingum",2017,30,https://i.scdn.co/image/ab67616d0000b27326b0340c81126378d69cefe3,Shivoham,0.955,0.36,92000.0,0.0921,0.0,3.0,0.0968,-14.891,1.0,0.0343,89.83,4.0,0.138,https://open.spotify.com/track/0VAogJN1xsfQ5sQJMochQA,Unknown,0
2731,2KtbiA6EbJoPTVYIjj4r4z,This Love,Maroon 5,2022,6,https://i.scdn.co/image/ab67616d0000b273217ed01afa7577c15b483ed6,2000s Classics,0.0606,0.712,205747.0,0.868,0.0,5.0,0.0897,-4.098,0.0,0.038,95.041,4.0,0.758,https://open.spotify.com/track/2KtbiA6EbJoPTVYIjj4r4z,English,4
2732,3rLmyiXyaEbUvAxlX0Gz9k,Raani Lalitha Priya Naadam,"Ilaiyaraaja, K. S. Chithra",1998,0,https://i.scdn.co/image/ab67616d0000b273a1bc47fbece08b74b1f37488,Manjeeradwani (Original Motion Picture Soundtrack),0.743,0.492,319949.0,0.465,1.39e-05,0.0,0.0699,-10.755,1.0,0.124,83.41,4.0,0.553,https://open.spotify.com/track/3rLmyiXyaEbUvAxlX0Gz9k,Tamil,0
2733,28y7YzBitHNZPwVepzW9FD,Giddy Up,*NSYNC,1997,3,https://i.scdn.co/image/ab67616d0000b2734490c7a272f3df625b3cb0e5,*NSYNC,0.0925,0.742,248533.0,0.758,0.0,2.0,0.873,-7.817,1.0,0.0996,93.009,4.0,0.635,https://open.spotify.com/track/28y7YzBitHNZPwVepzW9FD,English,2
2734,07MgH5iQ3PTXeJQLLdJPnp,Goth Ramachi,Shankar Mahadevan,2018,0,https://i.scdn.co/image/ab67616d0000b273a3b859642ca008c89d6418f7,Youngraad (Original Motion Picture Soundtrack),0.861,0.437,368666.0,0.549,1.23e-05,9.0,0.0838,-9.78,0.0,0.054,125.81,4.0,0.359,https://open.spotify.com/track/07MgH5iQ3PTXeJQLLdJPnp,Unknown,0
2735,1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),"Ed Sheeran, Travis Scott",2019,62,https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,No.6 Collaborations Project,0.132,0.716,161747.0,0.823,0.0,5.0,0.361,-5.313,0.0,0.0495,151.957,4.0,0.91,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,English,4
2736,4cazzAEuEJzm0CTO5uouXC,"Y, ¿Si Fuera Ella? - + Es +","Pablo Alborán, David Bisbal, Antonio Carmona, Jesse & Joy, Juanes, Malú, Vanesa Martín, India Martinez, Antonio Orozco, Niña Pastori, Laura Pausini, Abel Pintos, Rozalén, Shakira, Tommy Torres, Manuel Carrasco, Pablo López",2020,0,https://i.scdn.co/image/ab67616d0000b273b5b238cda9bbda8feedbe88e,Beats Latinos,0.34,0.459,250000.0,0.536,0.0,5.0,0.209,-5.76,1.0,0.0304,75.999,4.0,0.203,https://open.spotify.com/track/4cazzAEuEJzm0CTO5uouXC,English,0
2737,2KHqiRlFyWD4bfSlymwz9s,Jason & Cynthia Suite,A.R. Rahman,2009,4,https://i.scdn.co/image/ab67616d0000b273c48109bc625b3ebbadc08035,Couples Retreat,0.536,0.212,315573.0,0.235,0.262,6.0,0.114,-10.873,0.0,0.0329,61.593,3.0,0.0828,https://open.spotify.com/track/2KHqiRlFyWD4bfSlymwz9s,Unknown,3
2738,6s36KDFgCWW4lqDJ0njm7p,"Raat Bhar (From ""Heropanti"")","Arijit Singh, Shreya Ghoshal",2019,57,https://i.scdn.co/image/ab67616d0000b273614a583a490e23b29821b2ed,Groove With Arijit Singh,0.0173,0.619,325582.0,0.88,0.00104,1.0,0.166,-4.549,0.0,0.0535,129.969,4.0,0.392,https://open.spotify.com/track/6s36KDFgCWW4lqDJ0njm7p,Hindi,4
2739,6Ya3W3M7s9xWPKHH2oL8gb,Just the Way You Are,Bruno Mars,2024,0,https://i.scdn.co/image/ab67616d0000b273b8e123af54fcf53642c67848,Primavera is Love,0.0151,0.635,220733.0,0.843,0.0,5.0,0.0876,-5.413,1.0,0.0432,109.014,4.0,0.434,https://open.spotify.com/track/6Ya3W3M7s9xWPKHH2oL8gb,English,4
2740,0jn8sYeWOdYHjdF2cBmF75,CRAZY STUPID LOVE,TWICE,2023,60,https://i.scdn.co/image/ab67616d0000b27359f57a5ca507a3d3fed81ea6,READY TO BE,0.393,0.716,169613.0,0.748,0.0,9.0,0.07,-0.824,1.0,0.0316,139.964,4.0,0.681,https://open.spotify.com/track/0jn8sYeWOdYHjdF2cBmF75,Korean,4
